month,supplier_id,category_id,otif_pct,defect_rate_pct,safety_incidents,invoice_accuracy_pct,responsiveness_score,service_level_score,sla_status
2025-05,SUP-069,CAT-008,96.0,2.49,0,91.5,92.5,92.1,Meets SLA
2025-06,SUP-069,CAT-008,86.3,1.94,0,92.1,74.1,86.2,Meets SLA
2025-07,SUP-069,CAT-008,79.6,3.24,0,88.1,77.6,81.8,Watch
2025-08,SUP-069,CAT-008,81.5,3.21,0,93.4,97.8,87.1,Meets SLA
2025-09,SUP-069,CAT-008,82.1,3.57,0,94.0,79.0,83.6,Watch
2025-10,SUP-069,CAT-008,88.9,4.06,0,98.7,79.8,86.3,Meets SLA
2025-11,SUP-069,CAT-008,91.6,3.0,0,89.9,87.7,88.6,Meets SLA
2025-12,SUP-069,CAT-008,83.2,3.31,0,98.9,74.4,84.4,Watch
2026-01,SUP-069,CAT-008,94.0,2.12,0,92.2,87.4,91.1,Meets SLA
2026-02,SUP-069,CAT-008,88.5,1.44,0,95.1,69.5,87.4,Meets SLA
2026-03,SUP-069,CAT-008,85.4,2.53,0,92.2,85.5,87.1,Meets SLA
2026-04,SUP-069,CAT-008,88.8,1.17,0,88.7,84.4,89.4,Meets SLA
2026-05,SUP-069,CAT-008,86.1,2.0,0,93.1,85.4,88.2,Meets SLA
2026-06,SUP-069,CAT-008,85.0,2.5,0,87.1,70.2,83.3,Watch
2025-01,SUP-070,CAT-008,97.2,0.81,0,96.4,76.8,93.0,Meets SLA
2025-02,SUP-070,CAT-008,84.5,0.1,0,99.5,91.0,92.6,Meets SLA
2025-03,SUP-070,CAT-008,84.4,2.15,0,93.5,80.8,86.7,Meets SLA
2025-04,SUP-070,CAT-008,93.5,1.81,0,91.4,81.1,90.1,Meets SLA
2025-05,SUP-070,CAT-008,99,1.08,0,91.9,81.5,93.3,Meets SLA
2025-06,SUP-070,CAT-008,88.8,2.74,0,94.7,82.0,87.8,Meets SLA
2025-07,SUP-070,CAT-008,77.6,1.03,0,92.7,86.2,86.7,Meets SLA
2025-08,SUP-070,CAT-008,88.7,1.23,0,88.9,80.0,88.6,Meets SLA
2025-09,SUP-070,CAT-008,88.1,3.91,0,99.7,81.1,86.6,Meets SLA
2025-10,SUP-070,CAT-008,99,3.34,0,94.2,86.6,91.4,Meets SLA
2025-11,SUP-070,CAT-008,78.9,1.21,0,89.8,87.9,86.6,Meets SLA
2025-12,SUP-070,CAT-008,90.3,1.81,0,97.5,84.0,90.5,Meets SLA
2026-01,SUP-070,CAT-008,99,3.66,0,91.9,91.5,91.4,Meets SLA
2026-02,SUP-070,CAT-008,85.1,0.73,0,98.8,89.8,91.5,Meets SLA
2026-03,SUP-070,CAT-008,88.1,1.34,0,90.8,88.4,90.0,Meets SLA
2026-04,SUP-070,CAT-008,84.4,1.72,0,97.3,88.6,89.4,Meets SLA
2026-05,SUP-070,CAT-008,88.5,0.9,0,92.4,83.5,90.2,Meets SLA
2026-06,SUP-070,CAT-008,81.4,3.16,0,99.7,86.1,86.2,Meets SLA
2025-01,SUP-071,CAT-008,96.4,1.2,0,97.3,74.8,92.0,Meets SLA
2025-02,SUP-071,CAT-008,90.0,1.9,0,92.9,97.4,91.9,Meets SLA
2025-03,SUP-071,CAT-008,92.2,2.08,0,93.7,83.0,90.0,Meets SLA
2025-04,SUP-071,CAT-008,89.1,1.25,0,96.3,84.5,90.8,Meets SLA
2025-05,SUP-071,CAT-008,95.2,2.04,0,92.6,96.4,93.4,Meets SLA
2025-06,SUP-071,CAT-008,99,3.54,0,95.4,91.6,92.2,Meets SLA
2025-07,SUP-071,CAT-008,88.1,2.89,0,97.9,88.4,89.1,Meets SLA
2025-08,SUP-071,CAT-008,89.0,2.89,0,88.0,79.1,85.9,Watch
2025-09,SUP-071,CAT-008,86.7,0.49,0,94.8,94.5,92.6,Meets SLA
2025-10,SUP-071,CAT-008,84.7,1.4,0,97.1,94.3,90.9,Meets SLA
2025-11,SUP-071,CAT-008,89.6,2.51,0,92.4,89.1,89.3,Meets SLA
2025-12,SUP-071,CAT-008,87.2,1.11,0,95.8,85.7,90.5,Meets SLA
2026-01,SUP-071,CAT-008,93.3,0.1,0,97.2,86.7,94.5,Meets SLA
2026-02,SUP-071,CAT-008,80.8,1.79,0,93.1,87.5,87.0,Meets SLA
2026-03,SUP-071,CAT-008,91.4,2.35,0,93.4,88.4,90.2,Meets SLA
2026-04,SUP-071,CAT-008,84.3,1.19,0,89.7,91.3,89.2,Meets SLA
2026-05,SUP-071,CAT-008,96.8,0.1,0,91.7,89.2,95.3,Meets SLA
2026-06,SUP-071,CAT-008,89.3,1.89,0,95.1,86.4,90.1,Meets SLA
2025-01,SUP-072,CAT-009,85.0,1.1,0,93.4,83.5,88.9,Meets SLA
2025-02,SUP-072,CAT-009,74.3,3.52,0,97.9,87.0,83.0,Watch
2025-03,SUP-072,CAT-009,73.0,3.02,0,92.6,82.0,81.4,Watch
2025-04,SUP-072,CAT-009,79.9,2.22,0,89.1,85.3,85.0,Watch
2025-05,SUP-072,CAT-009,82.7,2.64,0,95.5,80.8,85.7,Watch
2025-06,SUP-072,CAT-009,89.7,2.53,0,90.3,91.5,89.4,Meets SLA
2025-07,SUP-072,CAT-009,88.0,2.83,0,92.7,77.1,86.2,Meets SLA
2025-08,SUP-072,CAT-009,88.2,1.38,0,92.6,78.5,88.6,Meets SLA
2025-09,SUP-072,CAT-009,93.8,2.13,0,85.1,82.0,88.8,Meets SLA
2025-10,SUP-072,CAT-009,86.6,2.6,0,90.3,80.0,86.1,Meets SLA
2025-11,SUP-072,CAT-009,87.8,3.89,0,95.7,84.5,86.5,Meets SLA
2025-12,SUP-072,CAT-009,87.1,2.79,0,92.7,88.8,88.0,Meets SLA
2026-01,SUP-072,CAT-009,89.2,2.65,0,86.1,88.8,87.8,Meets SLA
2026-02,SUP-072,CAT-009,88.6,3.57,0,96.5,76.3,85.9,Watch
2026-03,SUP-072,CAT-009,92.7,2.04,0,89.1,90.5,90.8,Meets SLA
2026-04,SUP-072,CAT-009,87.6,2.59,0,87.5,89.9,87.7,Meets SLA
2026-05,SUP-072,CAT-009,86.8,2.9,0,93.6,78.9,86.1,Meets SLA
2026-06,SUP-072,CAT-009,90.4,2.84,0,89.6,82.6,87.4,Meets SLA
2025-01,SUP-073,CAT-009,85.9,2.26,0,94.6,83.9,87.8,Meets SLA
2025-02,SUP-073,CAT-009,82.7,2.08,0,93.7,80.7,86.2,Meets SLA
2025-03,SUP-073,CAT-009,89.0,1.12,0,87.3,85.8,89.6,Meets SLA
2025-04,SUP-073,CAT-009,78.5,3.2,0,96.1,89.2,85.0,Watch
2025-05,SUP-073,CAT-009,87.2,2.67,0,93.9,75.0,85.9,Watch
2025-06,SUP-073,CAT-009,86.3,1.75,0,97.1,78.1,88.1,Meets SLA
2025-07,SUP-073,CAT-009,83.5,1.83,0,90.3,79.6,86.0,Meets SLA
2025-08,SUP-073,CAT-009,78.6,0.89,0,91.7,86.0,87.0,Meets SLA
2025-09,SUP-073,CAT-009,83.2,2.33,0,90.2,81.9,85.6,Watch
2025-10,SUP-073,CAT-009,76.1,2.81,0,90.7,77.2,81.6,Watch
2025-11,SUP-073,CAT-009,87.1,1.28,0,91.9,77.4,88.0,Meets SLA
2025-12,SUP-073,CAT-009,92.9,3.31,0,90.3,80.7,87.5,Meets SLA
2026-01,SUP-073,CAT-009,88.9,2.66,0,92.2,89.3,88.9,Meets SLA
2026-02,SUP-073,CAT-009,86.4,2.7,0,98.2,75.5,86.5,Meets SLA
2026-03,SUP-073,CAT-009,80.4,1.46,0,90.7,98.0,88.8,Meets SLA
2026-04,SUP-073,CAT-009,90.0,2.1,0,99.8,89.2,91.4,Meets SLA
2026-05,SUP-073,CAT-009,73.4,3.58,0,87.9,76.8,78.9,Watch
2026-06,SUP-073,CAT-009,85.0,3.24,0,90.1,87.1,85.8,Watch
2025-01,SUP-074,CAT-009,87.8,3.84,0,90.4,90.7,86.7,Meets SLA
2025-02,SUP-074,CAT-009,88.4,1.86,0,92.1,65.1,85.4,Watch
2025-03,SUP-074,CAT-009,94.9,2.69,0,88.6,89.4,90.3,Meets SLA
2025-04,SUP-074,CAT-009,93.1,1.7,0,94.2,85.5,91.4,Meets SLA
2025-05,SUP-074,CAT-009,91.9,2.39,0,97.9,79.7,89.6,Meets SLA
2025-06,SUP-074,CAT-009,90.9,2.71,0,96.3,88.0,90.0,Meets SLA
2025-07,SUP-074,CAT-009,76.2,1.88,0,95.1,77.3,83.7,Watch
2025-08,SUP-074,CAT-009,95.9,3.03,0,91.4,83.6,89.6,Meets SLA
2025-09,SUP-074,CAT-009,85.0,2.22,0,95.1,80.5,87.0,Meets SLA
2025-10,SUP-074,CAT-009,78.5,4.44,0,89.6,73.6,79.2,Watch
2025-11,SUP-074,CAT-009,87.2,2.52,0,89.0,81.5,86.5,Meets SLA
2025-12,SUP-074,CAT-009,84.5,3.49,0,88.9,79.0,83.6,Watch
2026-01,SUP-074,CAT-009,90.2,2.47,0,91.7,88.3,89.3,Meets SLA
2026-02,SUP-074,CAT-009,93.3,0.95,0,96.7,81.6,92.3,Meets SLA
2026-03,SUP-074,CAT-009,86.3,2.99,0,91.2,76.7,85.0,Watch
2026-04,SUP-074,CAT-009,89.6,0.1,0,91.1,86.3,92.0,Meets SLA
2026-05,SUP-074,CAT-009,86.8,2.0,0,93.0,90.5,89.4,Meets SLA
2026-06,SUP-074,CAT-009,83.8,2.16,0,98.0,86.5,88.3,Meets SLA
2025-01,SUP-075,CAT-009,84.8,2.61,0,96.6,84.7,87.4,Meets SLA
2025-02,SUP-075,CAT-009,91.2,1.09,0,96.4,78.6,90.8,Meets SLA
2025-03,SUP-075,CAT-009,83.1,1.27,0,98.4,84.1,88.9,Meets SLA
2025-04,SUP-075,CAT-009,95.5,2.64,0,95.6,75.1,89.3,Meets SLA
2025-05,SUP-075,CAT-009,81.7,1.87,0,92.1,79.6,85.6,Watch
2025-06,SUP-075,CAT-009,89.2,2.19,0,92.5,95.5,90.8,Meets SLA
2025-07,SUP-075,CAT-009,81.3,1.09,0,95.0,94.8,89.9,Meets SLA
2025-08,SUP-075,CAT-009,84.4,2.36,0,96.6,84.3,87.6,Meets SLA
2025-09,SUP-075,CAT-009,87.0,2.03,0,92.7,90.0,89.3,Meets SLA
2025-10,SUP-075,CAT-009,80.6,3.18,0,90.4,88.0,84.5,Watch
2025-11,SUP-075,CAT-009,90.5,0.53,0,89.0,99,93.6,Meets SLA
2025-12,SUP-075,CAT-009,96.2,1.15,0,91.6,80.5,92.0,Meets SLA
2026-01,SUP-075,CAT-009,93.4,1.75,0,94.8,91.6,92.7,Meets SLA
2026-02,SUP-075,CAT-009,99,2.67,0,93.4,76.5,90.4,Meets SLA
2026-03,SUP-075,CAT-009,81.8,1.02,0,94.9,82.4,87.9,Meets SLA
2026-04,SUP-075,CAT-009,87.7,2.08,0,98.7,92.6,91.0,Meets SLA
2026-05,SUP-075,CAT-009,82.6,2.44,0,94.0,88.6,87.1,Meets SLA
2026-06,SUP-075,CAT-009,90.4,3.86,0,98.6,83.6,87.8,Meets SLA
2025-01,SUP-076,CAT-009,84.4,2.73,0,94.6,84.5,86.7,Meets SLA
2025-02,SUP-076,CAT-009,85.4,3.09,0,86.7,85.0,85.2,Watch
2025-03,SUP-076,CAT-009,77.9,0.98,0,95.2,82.1,86.6,Meets SLA
2025-04,SUP-076,CAT-009,96.7,3.12,1,94.5,97.6,90.4,Meets SLA
2025-05,SUP-076,CAT-009,91.9,2.19,0,91.2,85.4,89.7,Meets SLA
2025-06,SUP-076,CAT-009,93.4,1.4,0,88.7,87.5,91.3,Meets SLA
2025-07,SUP-076,CAT-009,89.3,3.14,0,97.9,82.7,88.1,Meets SLA
2025-08,SUP-076,CAT-009,80.4,2.42,0,93.6,91.2,86.7,Meets SLA
2025-09,SUP-076,CAT-009,90.2,3.31,0,90.5,78.7,86.2,Meets SLA
2025-10,SUP-076,CAT-009,93.9,0.83,0,90.7,79.4,91.2,Meets SLA
2025-11,SUP-076,CAT-009,88.3,3.31,0,96.8,80.8,87.0,Meets SLA
2025-12,SUP-076,CAT-009,88.4,1.78,0,87.6,66.6,85.0,Watch
2026-01,SUP-076,CAT-009,90.1,0.66,0,95.8,86.6,92.3,Meets SLA
2026-02,SUP-076,CAT-009,82.2,4.22,0,95.3,90.7,85.0,Watch
2026-03,SUP-076,CAT-009,80.5,3.38,0,97.1,76.5,83.4,Watch
2026-04,SUP-076,CAT-009,84.6,3.14,0,94.5,82.4,85.8,Watch
2026-05,SUP-076,CAT-009,84.4,2.49,0,91.9,85.5,86.7,Meets SLA
2026-06,SUP-076,CAT-009,87.3,2.03,0,88.0,91.1,88.7,Meets SLA
2025-01,SUP-077,CAT-009,86.8,1.17,0,93.1,75.3,87.9,Meets SLA
2025-02,SUP-077,CAT-009,84.7,1.13,0,88.0,88.2,88.6,Meets SLA
2025-03,SUP-077,CAT-009,96.3,2.73,0,95.6,87.9,91.8,Meets SLA
2025-04,SUP-077,CAT-009,89.7,1.76,0,91.6,87.2,89.9,Meets SLA
2025-05,SUP-077,CAT-009,73.9,3.26,0,94.5,78.5,81.0,Watch
2025-06,SUP-077,CAT-009,76.4,2.71,0,93.5,87.4,84.2,Watch
2025-07,SUP-077,CAT-009,82.1,2.6,0,92.6,82.1,85.2,Watch
2025-08,SUP-077,CAT-009,91.8,3.42,0,96.0,76.4,87.1,Meets SLA
2025-09,SUP-077,CAT-009,86.3,2.36,0,92.4,73.7,85.6,Watch
2025-10,SUP-077,CAT-009,81.3,3.22,0,93.4,80.9,84.0,Watch
2025-11,SUP-077,CAT-009,88.3,2.58,0,96.1,82.7,88.2,Meets SLA
2025-12,SUP-077,CAT-009,76.0,3.3,0,94.3,75.6,81.2,Watch
2026-01,SUP-077,CAT-009,93.8,2.5,0,94.3,98.3,92.9,Meets SLA
2026-02,SUP-077,CAT-009,89.3,3.2,0,94.7,85.1,87.9,Meets SLA
2026-03,SUP-077,CAT-009,91.7,2.44,0,95.3,79.7,89.0,Meets SLA
2026-04,SUP-077,CAT-009,90.4,2.37,0,94.0,90.4,90.3,Meets SLA
2026-05,SUP-077,CAT-009,86.7,2.91,0,90.5,87.4,87.1,Meets SLA
2026-06,SUP-077,CAT-009,91.9,2.6,0,95.8,86.4,90.1,Meets SLA
2025-01,SUP-078,CAT-009,86.7,0.78,0,84.9,78.3,87.4,Meets SLA
2025-02,SUP-078,CAT-009,77.9,0.1,0,95.3,90.6,89.4,Meets SLA
2025-03,SUP-078,CAT-009,86.8,2.23,0,94.1,78.8,87.2,Meets SLA
2025-04,SUP-078,CAT-009,87.2,1.72,0,99.8,85.9,90.4,Meets SLA
2025-05,SUP-078,CAT-009,88.3,0.87,0,90.5,83.1,89.8,Meets SLA
2025-06,SUP-078,CAT-009,89.1,3.16,0,87.3,85.9,86.7,Meets SLA
2025-07,SUP-078,CAT-009,82.4,2.8,0,92.9,82.4,85.2,Watch
2025-08,SUP-078,CAT-009,85.7,1.64,0,96.9,89.9,90.1,Meets SLA
2025-09,SUP-078,CAT-009,79.5,0.87,0,94.7,93.0,89.1,Meets SLA
2025-10,SUP-078,CAT-009,80.2,4.86,0,92.8,94.0,83.5,Watch
2025-11,SUP-078,CAT-009,89.6,1.76,0,87.0,92.3,90.0,Meets SLA
2025-12,SUP-078,CAT-009,89.6,2.93,0,98.3,77.5,87.7,Meets SLA
2026-01,SUP-078,CAT-009,83.3,2.54,0,99.8,81.4,87.0,Meets SLA
2026-02,SUP-078,CAT-009,98.3,2.06,0,88.0,73.8,89.6,Meets SLA
2026-03,SUP-078,CAT-009,90.1,1.6,0,92.9,97.7,92.5,Meets SLA
2026-04,SUP-078,CAT-009,99,1.72,0,91.9,94.1,94.7,Meets SLA
2026-05,SUP-078,CAT-009,79.4,1.4,0,89.5,81.4,85.3,Watch
2026-06,SUP-078,CAT-009,90.9,1.25,0,95.6,91.2,92.6,Meets SLA
2025-01,SUP-079,CAT-009,85.4,1.52,0,89.6,83.7,87.7,Meets SLA
2025-02,SUP-079,CAT-009,74.4,1.94,0,95.3,89.3,85.2,Watch
2025-03,SUP-079,CAT-009,83.9,1.93,0,96.5,93.1,89.5,Meets SLA
2025-04,SUP-079,CAT-009,85.4,1.72,0,98.7,91.1,90.4,Meets SLA
2025-05,SUP-079,CAT-009,94.5,1.25,0,95.3,83.3,92.4,Meets SLA
2025-06,SUP-079,CAT-009,98.6,0.17,0,95.0,85.0,95.7,Meets SLA
2025-07,SUP-079,CAT-009,90.5,3.9,0,94.0,83.8,87.0,Meets SLA
2025-08,SUP-079,CAT-009,84.8,2.82,0,86.7,86.7,85.7,Watch
2025-09,SUP-079,CAT-009,87.4,2.85,0,90.7,99,89.5,Meets SLA
2025-10,SUP-079,CAT-009,94.4,2.1,0,92.4,85.1,90.9,Meets SLA
2025-11,SUP-079,CAT-009,90.7,1.87,0,92.4,84.8,89.9,Meets SLA
2025-12,SUP-079,CAT-009,95.3,1.97,0,95.8,84.3,91.9,Meets SLA
2026-01,SUP-079,CAT-009,95.3,3.35,0,92.4,88.8,90.1,Meets SLA
2026-02,SUP-079,CAT-009,90.0,1.3,0,96.9,91.0,92.4,Meets SLA
2026-03,SUP-079,CAT-009,93.0,2.84,0,91.2,88.5,89.7,Meets SLA
2026-04,SUP-079,CAT-009,86.1,1.62,0,92.6,81.5,88.0,Meets SLA
2026-05,SUP-079,CAT-009,97.5,2.55,0,92.6,95.4,93.3,Meets SLA
2026-06,SUP-079,CAT-009,90.0,1.74,0,91.4,83.1,89.3,Meets SLA
2025-01,SUP-080,CAT-009,99,2.07,0,91.1,87.9,92.9,Meets SLA
2025-02,SUP-080,CAT-009,86.2,2.5,0,98.7,87.3,88.9,Meets SLA
2025-03,SUP-080,CAT-009,96.5,2.16,0,92.2,92.7,92.9,Meets SLA
2025-04,SUP-080,CAT-009,90.1,1.79,0,95.2,83.4,90.0,Meets SLA
2025-05,SUP-080,CAT-009,85.5,1.65,0,99.8,96.9,91.8,Meets SLA
2025-06,SUP-080,CAT-009,87.0,2.7,0,97.2,89.9,89.1,Meets SLA
2025-07,SUP-080,CAT-009,91.3,2.64,0,93.0,90.9,90.2,Meets SLA
2025-08,SUP-080,CAT-009,76.8,0.58,0,90.2,81.7,85.7,Watch
2025-09,SUP-080,CAT-009,98.0,0.99,0,99.8,76.6,93.6,Meets SLA
2025-10,SUP-080,CAT-009,81.4,2.73,0,95.1,80.3,84.9,Watch
2025-11,SUP-080,CAT-009,91.2,1.0,0,93.6,76.5,90.0,Meets SLA
2025-12,SUP-080,CAT-009,97.7,3.38,0,98.0,87.3,91.7,Meets SLA
2026-01,SUP-080,CAT-009,96.6,0.75,0,99.8,77.0,93.5,Meets SLA
2026-02,SUP-080,CAT-009,87.0,3.63,0,98.8,98.4,89.6,Meets SLA
2026-03,SUP-080,CAT-009,88.3,1.04,0,94.1,98.5,92.9,Meets SLA
2026-04,SUP-080,CAT-009,91.4,3.28,0,95.1,96.6,90.7,Meets SLA
2026-05,SUP-080,CAT-009,88.3,2.98,0,93.4,96.1,89.6,Meets SLA
2026-06,SUP-080,CAT-009,82.0,2.57,0,91.7,90.6,86.6,Meets SLA
2025-01,SUP-081,CAT-009,86.7,1.86,0,94.2,81.0,88.1,Meets SLA
2025-02,SUP-081,CAT-009,84.4,1.46,0,97.1,90.7,90.1,Meets SLA
2025-03,SUP-081,CAT-009,87.0,0.28,0,94.1,91.8,92.4,Meets SLA
2025-04,SUP-081,CAT-009,89.4,0.5,0,89.3,92.8,92.2,Meets SLA
2025-05,SUP-081,CAT-009,90.7,2.09,0,86.9,75.0,86.8,Meets SLA
2025-06,SUP-081,CAT-009,91.2,2.74,0,95.0,90.3,90.2,Meets SLA
2025-07,SUP-081,CAT-009,92.4,1.23,0,92.4,79.2,90.4,Meets SLA
2025-08,SUP-081,CAT-009,85.9,2.52,0,93.5,88.3,88.0,Meets SLA
2025-09,SUP-081,CAT-009,88.4,1.93,0,91.1,89.6,89.6,Meets SLA
2025-10,SUP-081,CAT-009,92.6,1.42,0,90.8,84.4,90.8,Meets SLA
2025-11,SUP-081,CAT-009,90.1,0.66,0,93.6,81.4,91.0,Meets SLA
2025-12,SUP-081,CAT-009,84.3,2.67,0,86.9,84.0,85.3,Watch
2026-01,SUP-081,CAT-009,87.1,0.63,0,96.3,75.5,89.4,Meets SLA
2026-02,SUP-081,CAT-009,91.7,1.55,0,93.3,94.2,92.5,Meets SLA
2026-03,SUP-081,CAT-009,87.5,2.33,0,89.7,76.4,86.0,Meets SLA
2026-04,SUP-081,CAT-009,91.1,2.04,0,99.1,86.9,91.3,Meets SLA
2026-05,SUP-081,CAT-009,85.8,0.85,0,88.2,84.8,88.8,Meets SLA
2026-06,SUP-081,CAT-009,84.5,1.88,0,93.0,86.0,87.9,Meets SLA
2025-01,SUP-082,CAT-009,79.1,3.49,0,96.7,79.1,83.1,Watch
2025-02,SUP-082,CAT-009,88.7,0.92,0,92.2,84.4,90.4,Meets SLA
2025-03,SUP-082,CAT-009,81.0,0.1,0,89.7,77.0,87.0,Meets SLA
2025-04,SUP-082,CAT-009,95.2,3.37,0,89.3,87.4,89.2,Meets SLA
2025-05,SUP-082,CAT-009,84.1,2.55,0,92.3,90.9,87.6,Meets SLA
2025-06,SUP-082,CAT-009,77.0,1.92,0,95.8,62.6,81.5,Watch
2025-07,SUP-082,CAT-009,90.2,2.48,0,93.3,96.4,91.0,Meets SLA
2025-08,SUP-082,CAT-009,91.2,0.14,0,94.2,87.8,93.4,Meets SLA
2025-09,SUP-082,CAT-009,89.1,2.41,0,95.7,82.9,88.8,Meets SLA
2025-10,SUP-082,CAT-009,95.3,2.21,0,98.0,87.1,92.5,Meets SLA
2025-11,SUP-082,CAT-009,84.8,4.12,0,96.9,83.9,85.1,Watch
2025-12,SUP-082,CAT-009,89.6,2.66,0,96.8,88.8,89.8,Meets SLA
2026-01,SUP-082,CAT-009,88.2,2.01,0,97.1,79.6,88.7,Meets SLA
2026-02,SUP-082,CAT-009,90.2,1.18,0,88.9,82.2,89.6,Meets SLA
2026-03,SUP-082,CAT-009,77.7,2.23,0,94.0,81.9,84.4,Watch
2026-04,SUP-082,CAT-009,88.0,1.45,0,94.1,86.2,90.0,Meets SLA
2026-05,SUP-082,CAT-009,92.9,3.77,0,93.0,85.0,88.1,Meets SLA
2026-06,SUP-082,CAT-009,91.5,2.09,0,86.1,91.2,89.8,Meets SLA
2025-01,SUP-083,CAT-009,91.6,4.04,0,95.0,84.0,87.4,Meets SLA
2025-02,SUP-083,CAT-009,86.0,2.4,0,95.2,86.9,88.3,Meets SLA
2025-03,SUP-083,CAT-009,84.7,1.83,0,94.5,89.0,88.9,Meets SLA
2025-04,SUP-083,CAT-009,85.3,0.75,0,92.3,85.7,89.7,Meets SLA
2025-05,SUP-083,CAT-009,83.1,2.65,0,93.3,90.0,87.1,Meets SLA
2025-06,SUP-083,CAT-009,93.6,2.51,0,98.1,95.1,92.8,Meets SLA
2025-07,SUP-083,CAT-009,97.1,2.07,0,92.1,91.9,93.1,Meets SLA
2025-08,SUP-083,CAT-009,85.8,0.67,0,88.7,89.0,89.9,Meets SLA
2025-09,SUP-083,CAT-009,82.7,1.18,0,87.1,80.5,86.2,Meets SLA
2025-10,SUP-083,CAT-009,88.5,2.04,0,88.4,88.8,88.8,Meets SLA
2025-11,SUP-083,CAT-009,89.3,3.12,0,83.1,87.5,86.4,Meets SLA
2025-12,SUP-083,CAT-009,79.4,2.11,0,90.3,80.9,84.4,Watch
2026-01,SUP-083,CAT-009,88.7,1.39,0,88.6,68.8,86.3,Meets SLA
2026-02,SUP-083,CAT-009,86.5,1.94,0,90.8,74.6,86.1,Meets SLA
2026-03,SUP-083,CAT-009,81.9,3.48,0,90.5,84.8,84.0,Watch
2026-04,SUP-083,CAT-009,85.2,0.64,0,87.8,83.6,88.6,Meets SLA
2026-05,SUP-083,CAT-009,91.3,1.78,0,92.2,86.3,90.4,Meets SLA
2026-06,SUP-083,CAT-009,87.8,2.5,0,89.6,91.2,88.5,Meets SLA
2025-01,SUP-084,CAT-009,86.4,2.14,0,92.1,71.6,85.5,Watch
2025-02,SUP-084,CAT-009,88.5,2.57,0,96.7,89.4,89.7,Meets SLA
2025-03,SUP-084,CAT-009,88.7,0.1,0,92.4,85.8,91.9,Meets SLA
2025-04,SUP-084,CAT-009,83.6,1.61,0,92.2,82.4,87.2,Meets SLA
2025-05,SUP-084,CAT-009,85.5,3.17,0,91.1,92.8,87.3,Meets SLA
2025-06,SUP-084,CAT-009,84.1,0.38,0,99.8,91.3,92.1,Meets SLA
2025-07,SUP-084,CAT-009,88.8,1.8,0,95.7,83.1,89.6,Meets SLA
2025-08,SUP-084,CAT-009,81.7,2.66,0,92.2,91.2,86.6,Meets SLA
2025-09,SUP-084,CAT-009,87.3,1.63,0,91.0,80.8,88.0,Meets SLA
2025-10,SUP-084,CAT-009,85.4,1.86,1,90.3,93.8,86.7,Meets SLA
2025-11,SUP-084,CAT-009,91.3,2.0,0,97.6,82.7,90.4,Meets SLA
2025-12,SUP-084,CAT-009,80.9,3.05,0,86.5,80.8,82.9,Watch
2026-01,SUP-084,CAT-009,95.9,1.85,0,93.5,73.3,89.9,Meets SLA
2026-02,SUP-084,CAT-009,95.7,2.69,0,89.0,85.3,89.9,Meets SLA
2026-03,SUP-084,CAT-009,86.0,2.01,0,94.6,87.9,88.9,Meets SLA
2026-04,SUP-084,CAT-009,91.5,2.14,0,92.1,84.4,89.7,Meets SLA
2026-05,SUP-084,CAT-009,90.3,2.64,0,94.9,85.4,89.1,Meets SLA
2026-06,SUP-084,CAT-009,90.5,1.82,0,89.2,87.0,89.7,Meets SLA
2025-01,SUP-085,CAT-009,91.1,1.34,0,96.2,74.4,89.6,Meets SLA
2025-02,SUP-085,CAT-009,95.8,0.1,0,96.6,89.6,95.9,Meets SLA
2025-03,SUP-085,CAT-009,83.8,2.04,0,90.6,86.1,87.1,Meets SLA
2025-04,SUP-085,CAT-009,89.5,2.04,0,92.3,88.7,89.9,Meets SLA
2025-05,SUP-085,CAT-009,90.3,1.42,0,94.2,95.4,92.6,Meets SLA
2025-06,SUP-085,CAT-009,91.8,3.25,0,99.8,90.9,90.7,Meets SLA
2025-07,SUP-085,CAT-009,85.1,2.82,0,96.9,78.3,86.1,Meets SLA
2025-08,SUP-085,CAT-009,88.7,0.88,0,89.4,87.0,90.4,Meets SLA
2025-09,SUP-085,CAT-009,87.9,2.17,0,93.9,89.5,89.5,Meets SLA
2025-10,SUP-085,CAT-009,93.6,0.36,0,91.8,87.4,93.4,Meets SLA
2025-11,SUP-085,CAT-009,90.9,0.89,0,88.8,86.6,91.0,Meets SLA
2025-12,SUP-085,CAT-009,94.0,0.96,0,92.4,91.4,93.6,Meets SLA
2026-01,SUP-085,CAT-009,85.3,1.89,0,88.9,88.5,87.9,Meets SLA
2026-02,SUP-085,CAT-009,86.5,0.66,0,93.1,91.0,91.3,Meets SLA
2026-03,SUP-085,CAT-009,78.5,2.63,0,93.8,77.8,83.4,Watch
2026-04,SUP-085,CAT-009,93.3,1.99,0,93.9,83.1,90.6,Meets SLA
2026-05,SUP-085,CAT-009,89.5,0.93,0,90.5,90.0,91.4,Meets SLA
2026-06,SUP-085,CAT-009,94.4,2.22,0,92.0,78.2,89.4,Meets SLA
2025-01,SUP-086,CAT-009,91.0,2.26,0,96.0,85.7,90.2,Meets SLA
2025-02,SUP-086,CAT-009,80.6,3.01,0,90.8,76.8,82.9,Watch
2025-03,SUP-086,CAT-009,84.6,2.06,0,92.2,79.3,86.4,Meets SLA
2025-04,SUP-086,CAT-009,80.6,2.9,0,90.5,89.0,85.1,Watch
