invoice_id,month,category_id,supplier_id,business_unit,region,contract_status,spend_amount,volume,unit_price,price_variance_pct,payment_terms_days,critical_purchase
INV-10227,2025-04,CAT-001,SUP-004,Transportation,Midwest,On contract,147344.54,17,8667.33,0.1139,30,Yes
INV-10228,2025-04,CAT-001,SUP-001,Mechanical,Gulf,On contract,149054.9,28,5323.39,0.0315,75,Yes
INV-10229,2025-04,CAT-001,SUP-005,Network operations,Mid-Atlantic,On contract,400880.95,42,9544.78,0.0761,45,Yes
INV-10230,2025-04,CAT-001,SUP-002,Engineering,Midwest,On contract,303244.55,29,10456.71,-0.0109,60,Yes
INV-10231,2025-04,CAT-001,SUP-004,Network operations,Gulf,On contract,248730.96,38,6545.55,0.0327,60,Yes
INV-10232,2025-04,CAT-001,SUP-001,Information technology,Southeast,On contract,222536.71,22,10115.31,0.0646,30,Yes
INV-10233,2025-04,CAT-001,SUP-002,Intermodal,Systemwide,On contract,332610.04,36,9239.17,0.0717,60,Yes
INV-10234,2025-04,CAT-001,SUP-001,Facilities,Midwest,On contract,204903.98,27,7589.04,0.0532,30,No
INV-10235,2025-04,CAT-001,SUP-001,Intermodal,Systemwide,On contract,57771.95,25,2310.88,0.0467,30,Yes
INV-10236,2025-04,CAT-001,SUP-003,Mechanical,Systemwide,On contract,335048.81,118,2839.4,0.0252,60,Yes
INV-10237,2025-04,CAT-001,SUP-001,Mechanical,Mid-Atlantic,On contract,118574.03,30,3952.47,0.0525,75,Yes
INV-10238,2025-04,CAT-001,SUP-003,Intermodal,Midwest,Off contract,233426.07,99,2357.84,0.0992,45,Yes
INV-10239,2025-04,CAT-001,SUP-001,Network operations,Gulf,On contract,134408.7,16,8400.54,0.0777,30,Yes
INV-10240,2025-04,CAT-001,SUP-002,Network operations,Midwest,On contract,294937.31,25,11797.49,0.0613,60,Yes
INV-10241,2025-04,CAT-001,SUP-003,Intermodal,Mid-Atlantic,On contract,304182.08,87,3496.35,0.0343,60,Yes
INV-10242,2025-04,CAT-001,SUP-002,Information technology,Gulf,On contract,128732.69,58,2219.53,0.0635,30,Yes
INV-10243,2025-04,CAT-001,SUP-001,Transportation,Systemwide,On contract,255753.68,16,15984.6,0.0773,30,Yes
INV-10244,2025-04,CAT-001,SUP-003,Facilities,Systemwide,On contract,168502.73,16,10531.42,0.0501,30,Yes
INV-10245,2025-04,CAT-001,SUP-001,Finance,Systemwide,On contract,99305.64,56,1773.31,0.1087,75,Yes
INV-10246,2025-04,CAT-001,SUP-001,Finance,Systemwide,On contract,236854.79,60,3947.58,0.067,60,Yes
INV-10247,2025-04,CAT-001,SUP-001,Mechanical,Midwest,On contract,305865.8,17,17992.11,0.0326,30,Yes
INV-10248,2025-04,CAT-001,SUP-001,Intermodal,Systemwide,On contract,54383.41,11,4943.95,0.0881,45,No
INV-10249,2025-04,CAT-001,SUP-001,Engineering,Gulf,On contract,286417.31,6,47736.22,0.0203,45,Yes
INV-10250,2025-04,CAT-001,SUP-002,Facilities,Midwest,On contract,105132.88,15,7008.86,0.0177,30,Yes
INV-10251,2025-04,CAT-001,SUP-001,Information technology,Gulf,On contract,218910.04,71,3083.24,0.0162,30,Yes
INV-10252,2025-04,CAT-001,SUP-002,Engineering,Mid-Atlantic,On contract,221515.94,49,4520.73,0.0878,60,Yes
INV-10253,2025-04,CAT-001,SUP-001,Transportation,Mid-Atlantic,On contract,427027.72,29,14725.09,0.0646,75,Yes
INV-10254,2025-04,CAT-001,SUP-001,Facilities,Mid-Atlantic,Catalog mismatch,207413.33,63,3292.28,0.1361,45,Yes
INV-10255,2025-04,CAT-001,SUP-001,Engineering,Gulf,Catalog mismatch,97029.11,18,5390.51,0.1622,30,Yes
INV-10256,2025-04,CAT-001,SUP-001,Engineering,Southeast,On contract,143116.14,56,2555.65,0.1076,45,Yes
INV-10257,2025-04,CAT-001,SUP-003,Engineering,Midwest,On contract,147556.63,93,1586.63,0.097,75,Yes
INV-10258,2025-04,CAT-001,SUP-002,Engineering,Mid-Atlantic,On contract,201662.66,23,8767.94,0.0167,60,No
INV-10259,2025-04,CAT-001,SUP-001,Facilities,Mid-Atlantic,On contract,632084.19,108,5852.63,0.0235,75,Yes
INV-10260,2025-04,CAT-001,SUP-003,Mechanical,Gulf,On contract,178040.86,69,2580.3,0.0301,75,Yes
INV-10261,2025-04,CAT-001,SUP-003,Transportation,Midwest,On contract,161905.22,13,12454.25,0.0222,75,No
INV-10262,2025-04,CAT-001,SUP-004,Information technology,Systemwide,On contract,192995.71,87,2218.34,0.0186,30,Yes
INV-10263,2025-04,CAT-001,SUP-001,Network operations,Midwest,On contract,132461.27,72,1839.74,0.0261,60,Yes
INV-10264,2025-04,CAT-001,SUP-001,Mechanical,Gulf,On contract,157122.22,51,3080.83,0.0051,45,Yes
INV-10265,2025-04,CAT-001,SUP-002,Finance,Mid-Atlantic,On contract,198957.88,87,2286.87,0.0481,75,No
INV-10266,2025-04,CAT-001,SUP-003,Transportation,Gulf,On contract,71859.45,44,1633.17,0.0496,60,Yes
INV-10267,2025-04,CAT-001,SUP-003,Transportation,Mid-Atlantic,On contract,117213.68,29,4041.85,0.0448,75,Yes
INV-10268,2025-04,CAT-001,SUP-003,Transportation,Gulf,On contract,109136.48,39,2798.37,0.0192,60,Yes
INV-10269,2025-04,CAT-001,SUP-001,Mechanical,Gulf,On contract,368357.45,8,46044.68,0.1072,75,No
INV-10270,2025-05,CAT-001,SUP-001,Intermodal,Mid-Atlantic,On contract,300448.4,28,10730.3,0.0113,60,Yes
INV-10271,2025-05,CAT-001,SUP-001,Facilities,Mid-Atlantic,On contract,1261964.02,32,39436.38,0.0932,30,Yes
INV-10272,2025-05,CAT-001,SUP-003,Facilities,Systemwide,On contract,173972.38,40,4349.31,0.0654,45,Yes
INV-10273,2025-05,CAT-001,SUP-001,Facilities,Gulf,On contract,124660.31,54,2308.52,0.0435,60,Yes
INV-10274,2025-05,CAT-001,SUP-002,Information technology,Midwest,On contract,157692.52,27,5840.46,0.0565,75,Yes
INV-10275,2025-05,CAT-001,SUP-004,Finance,Midwest,On contract,66152.47,38,1740.85,0.0406,45,Yes
INV-10276,2025-05,CAT-001,SUP-002,Intermodal,Southeast,On contract,181124.69,18,10062.48,0.0706,75,Yes
INV-10277,2025-05,CAT-001,SUP-001,Engineering,Midwest,On contract,246446.52,12,20537.21,0.058,45,Yes
INV-10278,2025-05,CAT-001,SUP-003,Facilities,Midwest,On contract,417025.88,81,5148.47,0.0438,45,Yes
INV-10279,2025-05,CAT-001,SUP-003,Information technology,Midwest,On contract,499498.56,64,7804.67,0.0543,45,Yes
INV-10280,2025-05,CAT-001,SUP-002,Facilities,Southeast,On contract,115513.07,36,3208.7,0.0381,75,No
INV-10281,2025-05,CAT-001,SUP-001,Facilities,Midwest,On contract,421993.77,45,9377.64,0.0696,30,Yes
INV-10282,2025-05,CAT-001,SUP-001,Mechanical,Mid-Atlantic,Catalog mismatch,117111.79,16,7319.49,0.1824,75,Yes
INV-10283,2025-05,CAT-001,SUP-003,Intermodal,Southeast,On contract,182670.36,44,4151.6,0.1417,75,Yes
INV-10284,2025-05,CAT-001,SUP-001,Intermodal,Systemwide,On contract,148973.42,16,9310.84,0.0409,60,Yes
INV-10285,2025-05,CAT-001,SUP-003,Facilities,Systemwide,On contract,107055.81,20,5352.79,0.069,45,Yes
INV-10286,2025-05,CAT-001,SUP-001,Intermodal,Systemwide,On contract,267236.49,21,12725.55,0.0576,75,Yes
INV-10287,2025-05,CAT-001,SUP-001,Information technology,Mid-Atlantic,On contract,534579.76,60,8909.66,0.0669,45,Yes
INV-10288,2025-05,CAT-001,SUP-002,Network operations,Southeast,Expired agreement,518131.07,134,3866.65,0.1035,45,Yes
INV-10289,2025-05,CAT-001,SUP-001,Engineering,Gulf,On contract,369930.3,87,4252.07,0.0411,30,Yes
INV-10290,2025-05,CAT-001,SUP-004,Facilities,Mid-Atlantic,On contract,278683.18,81,3440.53,0.0186,30,Yes
INV-10291,2025-05,CAT-001,SUP-002,Engineering,Gulf,On contract,545277.66,28,19474.2,-0.0039,75,Yes
INV-10292,2025-05,CAT-001,SUP-001,Facilities,Systemwide,On contract,256159.01,51,5022.73,0.0524,30,Yes
INV-10293,2025-05,CAT-001,SUP-003,Finance,Gulf,Off contract,280146.32,37,7571.52,0.0711,75,No
INV-10294,2025-05,CAT-001,SUP-001,Finance,Mid-Atlantic,On contract,119088.04,31,3841.55,0.0097,75,Yes
INV-10295,2025-05,CAT-001,SUP-002,Information technology,Gulf,On contract,363515.9,7,51930.84,0.0689,30,Yes
INV-10296,2025-05,CAT-001,SUP-001,Transportation,Gulf,On contract,133353.54,14,9525.25,0.0592,75,Yes
INV-10297,2025-05,CAT-001,SUP-002,Engineering,Systemwide,On contract,360080.9,5,72016.18,0.1115,45,Yes
INV-10298,2025-05,CAT-001,SUP-001,Finance,Midwest,On contract,242605.17,34,7135.45,0.075,75,Yes
INV-10299,2025-05,CAT-001,SUP-004,Transportation,Mid-Atlantic,Catalog mismatch,170688.63,37,4613.21,0.1582,45,No
INV-10300,2025-05,CAT-001,SUP-002,Mechanical,Mid-Atlantic,On contract,821900.72,23,35734.81,0.0928,45,Yes
INV-10301,2025-05,CAT-001,SUP-004,Facilities,Mid-Atlantic,On contract,106396.74,48,2216.6,0.1122,45,Yes
INV-10302,2025-05,CAT-001,SUP-003,Transportation,Midwest,On contract,233767.6,30,7792.25,0.0417,30,Yes
INV-10303,2025-05,CAT-001,SUP-005,Finance,Gulf,On contract,128970.3,76,1696.98,0.0814,45,Yes
INV-10304,2025-05,CAT-001,SUP-002,Finance,Systemwide,On contract,106104.56,16,6631.53,0.078,30,No
INV-10305,2025-05,CAT-001,SUP-002,Mechanical,Southeast,On contract,101516.55,24,4229.86,0.0448,30,Yes
INV-10306,2025-05,CAT-001,SUP-002,Mechanical,Mid-Atlantic,On contract,295799.51,24,12324.98,0.0683,30,Yes
INV-10307,2025-05,CAT-001,SUP-001,Mechanical,Gulf,On contract,207228.99,72,2878.18,0.0934,30,Yes
INV-10308,2025-05,CAT-001,SUP-001,Intermodal,Midwest,On contract,172323.94,18,9573.55,0.0534,45,Yes
INV-10309,2025-05,CAT-001,SUP-002,Facilities,Midwest,On contract,223058.13,33,6759.34,0.1017,45,Yes
INV-10310,2025-05,CAT-001,SUP-003,Information technology,Midwest,On contract,139060.11,40,3476.5,0.1201,30,Yes
INV-10311,2025-05,CAT-001,SUP-001,Transportation,Southeast,On contract,218686.8,25,8747.47,0.0832,75,No
INV-10312,2025-05,CAT-001,SUP-001,Intermodal,Midwest,Expired agreement,187192.61,24,7799.69,0.0833,30,Yes
INV-10313,2025-05,CAT-001,SUP-001,Engineering,Southeast,On contract,215029.25,77,2792.59,0.1299,30,Yes
INV-10314,2025-05,CAT-001,SUP-002,Mechanical,Midwest,On contract,131406.02,159,826.45,0.1004,75,Yes
INV-10315,2025-05,CAT-001,SUP-001,Mechanical,Southeast,On contract,256575.71,21,12217.89,0.0468,45,Yes
INV-10316,2025-05,CAT-001,SUP-003,Engineering,Midwest,On contract,1084421.28,24,45184.22,0.0239,60,Yes
INV-10317,2025-05,CAT-001,SUP-003,Finance,Mid-Atlantic,On contract,283544.72,45,6300.99,0.0793,75,No
INV-10318,2025-05,CAT-001,SUP-003,Facilities,Systemwide,On contract,299790.44,194,1545.31,0.0801,45,Yes
INV-10319,2025-05,CAT-001,SUP-001,Transportation,Gulf,On contract,308609.97,29,10641.72,0.0695,60,Yes
INV-10320,2025-05,CAT-001,SUP-002,Transportation,Southeast,On contract,206524.15,59,3500.41,0.0049,30,Yes
INV-10321,2025-05,CAT-001,SUP-003,Mechanical,Systemwide,On contract,138090.98,66,2092.29,0.0103,75,No
INV-10322,2025-05,CAT-001,SUP-001,Facilities,Gulf,Expired agreement,229635.4,12,19136.28,0.2062,45,Yes
INV-10323,2025-05,CAT-001,SUP-002,Finance,Gulf,On contract,400284.91,72,5559.51,0.1345,75,Yes
INV-10324,2025-05,CAT-001,SUP-003,Transportation,Mid-Atlantic,On contract,181951.09,40,4548.78,0.0352,75,Yes
INV-10325,2025-05,CAT-001,SUP-005,Transportation,Systemwide,On contract,151187.88,21,7199.42,0.0642,30,Yes
INV-10326,2025-05,CAT-001,SUP-001,Mechanical,Southeast,On contract,362160.42,46,7873.05,0.0675,30,Yes
INV-10327,2025-05,CAT-001,SUP-004,Facilities,Systemwide,On contract,112695.69,20,5634.78,-0.0157,75,Yes
INV-10328,2025-05,CAT-001,SUP-001,Engineering,Systemwide,On contract,148710.57,35,4248.87,0.0906,60,Yes
INV-10329,2025-05,CAT-001,SUP-002,Mechanical,Mid-Atlantic,On contract,100675.83,22,4576.17,0.0307,75,Yes
INV-10330,2025-05,CAT-001,SUP-001,Mechanical,Systemwide,On contract,186958.36,61,3064.89,0.0268,60,No
INV-10331,2025-05,CAT-001,SUP-003,Transportation,Midwest,On contract,293165.34,25,11726.61,0.1389,30,Yes
INV-10332,2025-05,CAT-001,SUP-004,Mechanical,Midwest,Expired agreement,204155.38,56,3645.63,0.1132,60,Yes
INV-10333,2025-05,CAT-001,SUP-003,Mechanical,Midwest,On contract,187686.01,57,3292.74,0.0186,75,No
INV-10334,2025-05,CAT-001,SUP-004,Engineering,Gulf,On contract,595462.75,45,13232.51,0.0779,30,Yes
INV-10335,2025-05,CAT-001,SUP-001,Facilities,Mid-Atlantic,Expired agreement,349656.74,119,2938.29,0.2409,60,Yes
INV-10336,2025-05,CAT-001,SUP-004,Information technology,Gulf,On contract,483674.14,31,15602.39,0.103,30,No
INV-10337,2025-05,CAT-001,SUP-001,Engineering,Mid-Atlantic,On contract,464467.52,40,11611.69,0.0524,75,Yes
INV-10338,2025-06,CAT-001,SUP-004,Information technology,Southeast,On contract,148843.4,23,6471.45,0.1479,60,Yes
INV-10339,2025-06,CAT-001,SUP-001,Facilities,Southeast,On contract,428061.84,26,16463.92,0.0937,30,Yes
INV-10340,2025-06,CAT-001,SUP-002,Facilities,Mid-Atlantic,On contract,88137.46,27,3264.35,0.0998,45,Yes
INV-10341,2025-06,CAT-001,SUP-002,Network operations,Mid-Atlantic,Off contract,407993.57,39,10461.37,0.0585,30,No
INV-10342,2025-06,CAT-001,SUP-001,Facilities,Mid-Atlantic,On contract,144818.11,25,5792.72,0.0344,60,Yes
INV-10343,2025-06,CAT-001,SUP-002,Network operations,Mid-Atlantic,Catalog mismatch,197349.01,13,15180.69,0.1091,30,Yes
INV-10344,2025-06,CAT-001,SUP-001,Intermodal,Midwest,On contract,284648.43,44,6469.28,0.0657,45,No
INV-10345,2025-06,CAT-001,SUP-002,Transportation,Midwest,Catalog mismatch,156891.03,48,3268.56,0.1423,60,No
INV-10346,2025-06,CAT-001,SUP-002,Intermodal,Systemwide,On contract,156003.29,22,7091.06,0.0629,30,Yes
INV-10347,2025-06,CAT-001,SUP-001,Network operations,Southeast,Off contract,421654.93,47,8971.38,0.0933,45,Yes
INV-10348,2025-06,CAT-001,SUP-001,Engineering,Gulf,On contract,213788.25,77,2776.47,0.072,75,Yes
INV-10349,2025-06,CAT-001,SUP-003,Information technology,Systemwide,On contract,220407.98,65,3390.89,0.0994,30,Yes
INV-10350,2025-06,CAT-001,SUP-002,Mechanical,Mid-Atlantic,Off contract,484730.07,13,37286.93,0.1377,60,Yes
INV-10351,2025-06,CAT-001,SUP-002,Transportation,Gulf,On contract,169963.66,67,2536.77,0.1337,75,Yes
INV-10352,2025-06,CAT-001,SUP-001,Mechanical,Gulf,Catalog mismatch,262413.24,28,9371.9,0.1328,75,Yes
INV-10353,2025-06,CAT-001,SUP-001,Finance,Mid-Atlantic,On contract,217574.21,14,15541.02,0.0914,45,Yes
INV-10354,2025-06,CAT-001,SUP-002,Transportation,Systemwide,On contract,182431.11,28,6515.4,0.0581,45,Yes
INV-10355,2025-06,CAT-001,SUP-001,Facilities,Systemwide,On contract,208348.99,31,6720.94,0.0134,30,Yes
INV-10356,2025-06,CAT-001,SUP-004,Facilities,Midwest,On contract,169648.27,82,2068.88,0.0814,75,Yes
INV-10357,2025-06,CAT-001,SUP-001,Transportation,Gulf,Expired agreement,174869.28,63,2775.7,0.1281,45,Yes
INV-10358,2025-06,CAT-001,SUP-002,Finance,Systemwide,On contract,103085.77,28,3681.63,0.0171,45,Yes
INV-10359,2025-06,CAT-001,SUP-003,Engineering,Midwest,On contract,168719.05,7,24102.72,0.0445,45,Yes
INV-10360,2025-06,CAT-001,SUP-001,Information technology,Midwest,On contract,175253.75,16,10953.36,0.0989,30,Yes
INV-10361,2025-06,CAT-001,SUP-001,Finance,Southeast,Expired agreement,333063.6,18,18503.53,0.0713,45,Yes
INV-10362,2025-06,CAT-001,SUP-001,Information technology,Midwest,Expired agreement,114856.58,28,4102.02,0.1625,75,Yes
INV-10363,2025-06,CAT-001,SUP-001,Transportation,Systemwide,On contract,301893.3,40,7547.33,0.1144,45,No
INV-10364,2025-06,CAT-001,SUP-002,Network operations,Systemwide,On contract,300910.28,34,8850.3,0.0822,60,Yes
INV-10365,2025-06,CAT-001,SUP-004,Transportation,Southeast,On contract,160150.11,16,10009.38,0.0176,60,No
INV-10366,2025-06,CAT-001,SUP-003,Mechanical,Southeast,On contract,141425.13,67,2110.82,0.1406,60,No
INV-10367,2025-06,CAT-001,SUP-001,Finance,Southeast,On contract,123245.79,54,2282.33,0.0329,30,Yes
INV-10368,2025-06,CAT-001,SUP-004,Engineering,Systemwide,On contract,452828.24,68,6659.24,0.0805,45,No
INV-10369,2025-06,CAT-001,SUP-004,Facilities,Mid-Atlantic,On contract,736248.67,43,17122.06,0.0913,45,Yes
INV-10370,2025-06,CAT-001,SUP-004,Facilities,Systemwide,On contract,184711.62,77,2398.85,0.0854,45,Yes
INV-10371,2025-06,CAT-001,SUP-004,Transportation,Southeast,On contract,72155.74,33,2186.54,0.0431,45,No
INV-10372,2025-06,CAT-001,SUP-001,Transportation,Systemwide,Expired agreement,196403.85,151,1300.69,0.0542,45,Yes
INV-10373,2025-06,CAT-001,SUP-002,Information technology,Mid-Atlantic,On contract,168885.16,66,2558.87,0.0667,75,Yes
INV-10374,2025-06,CAT-001,SUP-004,Engineering,Gulf,On contract,122361.49,62,1973.57,0.044,60,Yes
INV-10375,2025-06,CAT-001,SUP-001,Intermodal,Southeast,On contract,209522.24,56,3741.47,0.098,60,Yes
INV-10376,2025-06,CAT-001,SUP-001,Information technology,Gulf,On contract,1489602.11,16,93100.13,0.1381,75,Yes
INV-10377,2025-06,CAT-001,SUP-001,Mechanical,Gulf,On contract,145038.32,43,3372.98,0.022,75,Yes
INV-10378,2025-06,CAT-001,SUP-003,Finance,Southeast,On contract,135396.74,34,3982.26,0.0323,60,Yes
INV-10379,2025-06,CAT-001,SUP-003,Intermodal,Mid-Atlantic,On contract,122538.05,45,2723.07,0.0887,75,Yes
INV-10380,2025-06,CAT-001,SUP-003,Information technology,Southeast,On contract,59203.88,38,1558.0,0.1056,30,Yes
INV-10381,2025-06,CAT-001,SUP-001,Mechanical,Systemwide,On contract,323407.24,45,7186.83,0.104,45,Yes
INV-10382,2025-06,CAT-001,SUP-003,Mechanical,Systemwide,On contract,219831.23,18,12212.85,0.0381,60,Yes
INV-10383,2025-06,CAT-001,SUP-003,Intermodal,Gulf,Expired agreement,257199.78,42,6123.8,0.1965,75,Yes
INV-10384,2025-06,CAT-001,SUP-001,Facilities,Southeast,On contract,93390.82,25,3735.63,0.0408,60,Yes
INV-10385,2025-06,CAT-001,SUP-003,Network operations,Mid-Atlantic,On contract,130814.38,45,2906.99,0.0493,60,Yes
INV-10386,2025-06,CAT-001,SUP-001,Finance,Mid-Atlantic,On contract,277597.1,63,4406.3,0.0509,30,No
INV-10387,2025-06,CAT-001,SUP-001,Facilities,Midwest,On contract,413253.19,81,5101.89,0.0111,45,No
INV-10388,2025-06,CAT-001,SUP-001,Transportation,Gulf,Catalog mismatch,448333.19,56,8005.95,0.1912,30,Yes
INV-10389,2025-06,CAT-001,SUP-001,Mechanical,Mid-Atlantic,On contract,665173.66,10,66517.37,0.0551,75,Yes
INV-10390,2025-06,CAT-001,SUP-002,Network operations,Midwest,On contract,175962.97,24,7331.79,0.1506,45,Yes
INV-10391,2025-06,CAT-001,SUP-005,Transportation,Systemwide,On contract,293920.72,37,7943.8,0.074,75,Yes
INV-10392,2025-06,CAT-001,SUP-003,Intermodal,Midwest,On contract,230540.32,29,7949.67,0.0235,60,Yes
INV-10393,2025-06,CAT-001,SUP-001,Information technology,Southeast,On contract,340583.35,44,7740.53,0.0365,45,No
INV-10394,2025-06,CAT-001,SUP-002,Network operations,Systemwide,On contract,190593.09,55,3465.33,0.1067,75,Yes
INV-10395,2025-06,CAT-001,SUP-002,Transportation,Midwest,On contract,60047.31,78,769.84,0.0286,75,Yes
INV-10396,2025-06,CAT-001,SUP-002,Mechanical,Midwest,On contract,164699.61,181,909.94,0.0757,75,No
INV-10397,2025-06,CAT-001,SUP-001,Mechanical,Systemwide,On contract,214078.37,29,7382.01,0.0662,60,Yes
INV-10398,2025-06,CAT-001,SUP-001,Mechanical,Midwest,On contract,222559.93,38,5856.84,0.089,45,Yes
INV-10399,2025-06,CAT-001,SUP-001,Information technology,Gulf,On contract,145248.4,94,1545.2,0.0802,45,Yes
INV-10400,2025-06,CAT-001,SUP-005,Engineering,Systemwide,Catalog mismatch,697548.53,36,19376.35,0.1646,30,Yes
INV-10401,2025-06,CAT-001,SUP-002,Mechanical,Midwest,On contract,320448.55,42,7629.73,0.0643,45,Yes
INV-10402,2025-06,CAT-001,SUP-001,Transportation,Systemwide,On contract,151552.29,10,15155.23,0.0627,30,No
INV-10403,2025-06,CAT-001,SUP-003,Information technology,Mid-Atlantic,On contract,137403.47,144,954.19,0.0536,30,No
INV-10404,2025-06,CAT-001,SUP-003,Mechanical,Midwest,On contract,74505.43,126,591.31,0.0077,75,Yes
INV-10405,2025-06,CAT-001,SUP-002,Network operations,Mid-Atlantic,On contract,136044.03,49,2776.41,0.1415,30,Yes
INV-10406,2025-06,CAT-001,SUP-001,Information technology,Gulf,Off contract,304251.21,49,6209.21,0.197,30,Yes
INV-10407,2025-06,CAT-001,SUP-003,Facilities,Mid-Atlantic,On contract,88065.77,51,1726.78,0.0433,45,Yes
INV-10408,2025-06,CAT-001,SUP-005,Engineering,Southeast,On contract,231478.64,38,6091.54,0.0485,60,Yes
INV-10409,2025-06,CAT-001,SUP-003,Facilities,Gulf,On contract,406606.83,80,5082.59,0.0858,30,Yes
INV-10410,2025-06,CAT-001,SUP-001,Facilities,Mid-Atlantic,On contract,76921.59,12,6410.13,0.0868,60,No
INV-10411,2025-06,CAT-001,SUP-005,Intermodal,Southeast,On contract,384333.99,7,54904.86,0.0621,45,Yes
INV-10412,2025-06,CAT-001,SUP-001,Finance,Southeast,On contract,69351.61,25,2774.06,0.0855,30,Yes
INV-10413,2025-06,CAT-001,SUP-004,Facilities,Midwest,On contract,134075.32,27,4965.75,0.086,60,Yes
INV-10414,2025-06,CAT-001,SUP-001,Facilities,Midwest,On contract,309867.52,23,13472.5,0.0728,60,Yes
INV-10415,2025-06,CAT-001,SUP-002,Facilities,Southeast,On contract,235072.96,27,8706.41,0.038,75,No
INV-10416,2025-06,CAT-001,SUP-004,Mechanical,Systemwide,On contract,610994.3,55,11108.99,0.1054,75,No
INV-10417,2025-06,CAT-001,SUP-003,Network operations,Midwest,On contract,326161.65,30,10872.05,0.1198,30,Yes
INV-10418,2025-06,CAT-001,SUP-002,Information technology,Midwest,On contract,152429.97,16,9526.87,0.1408,30,Yes
INV-10419,2025-06,CAT-001,SUP-001,Finance,Southeast,On contract,401412.25,29,13841.8,0.069,30,Yes
INV-10420,2025-06,CAT-001,SUP-003,Mechanical,Midwest,Off contract,288071.88,85,3389.08,0.1319,60,Yes
INV-10421,2025-07,CAT-001,SUP-002,Transportation,Midwest,On contract,426404.31,32,13325.13,0.0798,45,Yes
INV-10422,2025-07,CAT-001,SUP-003,Mechanical,Midwest,On contract,243321.43,39,6239.01,0.0732,45,No
INV-10423,2025-07,CAT-001,SUP-003,Information technology,Midwest,On contract,660969.54,13,50843.81,-0.0089,45,No
INV-10424,2025-07,CAT-001,SUP-003,Intermodal,Mid-Atlantic,On contract,308021.4,67,4597.33,0.1304,45,Yes
INV-10425,2025-07,CAT-001,SUP-003,Information technology,Mid-Atlantic,Off contract,1042305.17,79,13193.74,0.1475,45,No
